measures,16,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,60,,,,,
maxTempo,140,,,,,
swing,1,,,,,
36,36,67,67,100,,90
,,,,,,20
,43,76,76,,100,80
,,,,,,20
31,40,74,74,,,90
31,,,,90,,20
,43,72,72,,100,80
,,,,,,20
36,36,67,67,90,,90
,,,,,,20
,43,,,,95,80
,,,,,,20
31,40,,,,,90
31,,,,90,,20
,43,67,67,,95,80
,,67,67,,,20
36,36,67,67,100,,90
,,,,,,20
38,43,76,76,,100,80
,,,,,,20
40,40,74,74,,,90
40,,,,90,,20
43,43,72,72,,100,80
,,,,,,20
41,41,69,69,90,,90
,,,,,,20
,48,,,,95,80
,,,,,,20
36,45,,,,,90
36,,,,90,,20
,48,,,,95,80
,,,,,,20
41,41,69,69,100,,90
,,69,69,,,20
,48,77,77,,100,80
,,,,,,20
36,45,76,76,,,90
36,,,,90,,20
,48,74,74,,100,80
,,,,,,20
43,43,71,71,90,,90
,,,,,,20
,50,,,,95,80
,,,,,,20
38,47,,,,,90
38,,,,90,,20
,50,,,,95,80
,,,,,,20
43,43,79,79,100,90,90
,,,,,80,20
45,50,79,79,,90,80
,,,,,80,20
47,47,77,77,,90,90
47,,,,90,80,20
50,50,74,74,,90,80
,,,,,80,20
36,36,76,76,90,90,90
,,,,,80,20
31,43,,,,90,80
,,,,,80,20
33,40,,,,90,90
,,,,90,80,20
35,43,67,67,,90,80
,,67,67,,80,20
36,36,67,67,100,,90
,,,,,,20
,43,76,76,,100,80
,,,,,,20
31,40,74,74,,,90
31,,,,90,,20
,43,72,72,,100,80
,,,,,,20
36,36,67,67,90,,90
,,,,,,20
,43,,,,95,80
,,,,,,20
31,40,,,,,90
31,,,,90,,20
,43,67,67,,95,80
,,67,67,,,20
36,36,67,67,100,,90
,,,,,,20
38,43,76,76,,100,80
,,,,,,20
40,40,74,74,,,90
40,,,,90,,20
43,43,72,72,,100,80
,,,,,,20
41,41,69,69,90,,90
,,,,,,20
,48,,,,95,80
,,,,,,20
36,45,,,,,90
36,,,,90,,20
,48,69,69,,95,80
,,69,69,,,20
41,41,69,69,100,,90
,,,,,,20
,48,77,77,,100,80
,,,,,,20
36,45,76,76,,,90
36,,,,90,,20
,48,74,74,,100,80
,,,,,,20
43,43,79,79,90,,90
,,,,,,20
,50,79,79,,95,80
,,,,,,20
38,47,79,79,,,90
38,,,,90,,20
,50,79,79,,95,80
,,79,79,,,20
43,43,81,81,100,90,90
,,,,,80,20
41,50,79,79,,90,80
,,,,,80,20
40,47,76,76,,90,90
40,,,,90,80,20
38,50,74,74,,90,80
,,,,,80,20
36,36,72,72,100,,
,,,,,,
,,,,,,
,,,,,,
31,43,79,79,100,100,100
,,,,,,
,,,,,,
,,,,,,
