measures,8,,,,,
beats,4,,,,,
divisions,4,,,,,
minTempo,40,,,,,
maxTempo,200,,,,,
swing,0,,,,,
12,72,52,60,,,
0,0,55,48,,,
0,62,0,0,,,
19,0,0,0,,,
12,64,60,48,,,
0,0,0,0,,,
0,62,0,0,,,
19,0,55,67,,,
12,72,52,72,,,
0,0,79,60,,,
0,62,0,0,,,
19,0,0,0,,,
12,64,72,72,,,
0,0,0,0,,,
19,74,0,0,,,
0,0,79,55,,,
12,72,52,48,,,
0,0,0,0,,,
0,74,0,0,,,
19,0,79,79,,,
12,52,0,0,,,
0,0,0,0,,,
0,50,48,50,,,
19,0,0,0,,,
12,72,64,48,,,
0,0,79,48,,,
0,74,0,0,,,
19,0,0,0,,,
12,76,71,59,,,
0,0,0,0,,,
19,50,0,0,,,
0,0,72,79,,,
16,64,79,72,,,
0,0,0,0,,,
0,78,71,67,,,
19,0,0,0,,,
16,55,0,0,,,
0,0,67,67,,,
0,78,0,0,,,
23,0,0,0,,,
16,52,67,71,,,
0,0,83,48,,,
0,66,79,48,,,
19,0,0,0,,,
16,79,0,0,,,
0,0,64,83,,,
23,54,0,0,,,
0,0,0,0,,,
16,64,79,64,,,
0,0,52,60,,,
0,54,0,0,,,
19,0,0,0,,,
16,55,50,79,,,
0,0,52,60,,,
0,54,0,0,,,
19,0,0,0,,,
16,76,79,76,,,
0,0,50,72,,,
0,78,64,72,,,
19,0,0,0,,,
16,67,79,50,,,
0,0,0,0,,,
19,66,79,72,,,
0,0,0,0,,,
